model,num_documents,gold_index,question,gold_answers,em_first_line,em_full,model_answer_failed,model_answer
gemini-2.5-flash,30,0,who got the first nobel prize in physics,Wilhelm Conrad Röntgen,1.0,1.0,False,"The first Nobel Prize in Physics was awarded in 1901 to Wilhelm Conrad Röntgen of Germany. He received the prize in recognition of the extraordinary services he rendered by the discovery of ""remarkable rays"" (or x-rays)."
gemini-2.5-flash,30,0,when is the next deadpool movie being released,"May 18, 2018",0.0,0.0,False,"As of the provided information, a sequel to *Deadpool 2*, titled *Deadpool 3*, is currently in development [1, 28]. However, there is no specific release date mentioned for *Deadpool 3*.  It is worth noting that in September 2018, Fox announced an untitled *Deadpool* film for release on December 21, which was believed to be a PG-13 re-cut of *Deadpool 2*"
gemini-2.5-flash,30,0,the south west wind blows across nigeria between,till September,0.0,0.0,False,"The south west wind, also known as the Tropical Maritime (MT) airmass, blows across Nigeria. It invades the southern part of the country from February and reaches the northern part by June [2]. This wind is responsible for Nigeria's rainy season [2, 10]. The monsoon winds from the Atlantic, which are part of this system, bring heavy tropical rains between April and July, with a short dry period in August, and rains resuming in September and October [6]."
gemini-2.5-flash,30,0,what does hp mean in war and order,hit points or health points,0.0,1.0,False,"The provided search results do not contain information about the game ""War and Order."" Therefore, I cannot answer what ""HP"" means in that specific game based on the given documents.  However, the documents do explain what ""HP"" generally means in the context of video games:  *   **HP stands for Hit Points or Health Points.** (Documents [1], [3]) *   **It indicates a character's state in combat.** (Document [1]) *   **"
gemini-2.5-flash,30,0,who wrote the first declaration of human rights,Cyrus,0.0,0.0,False,"John Peters Humphrey is most famous as the author of the first draft of the Universal Declaration of Human Rights. He was a Canadian legal scholar, jurist, and human rights advocate. Humphrey was newly appointed as Director of the Division of Human Rights within the United Nations Secretariat when he produced the first draft. After consulting with the executive group of the Commission, chaired by Eleanor Roosevelt, Professor Humphrey prepared the first preliminary draft."
gemini-2.5-flash,30,0,who is the owner of reading football club,Xiu Li Dai|Dai Xiuli|Dai Yongge|Yongge Dai,1.0,1.0,False,"Reading Football Club is 75% owned by Renhe Sports Management Ltd, which is 100% owned by Xiu Li Dai and Yongge Dai. The remaining 25% is owned by Narin Niruttinanon."
gemini-2.5-flash,30,0,when is the last time the philadelphia won the superbowl,"Super Bowl LII,|2017",1.0,1.0,False,The Philadelphia Eagles last won the Super Bowl in Super Bowl LII.
gemini-2.5-flash,30,0,how many episodes are there in dragon ball z,291 episodes|291,1.0,1.0,False,"The original Japanese broadcast of *Dragon Ball Z* lasted 291 episodes. In the United States, it originally aired with 276 episodes, though all 291 episodes were later broadcast after content from the first 67 episodes was restored."
gemini-2.5-flash,30,0,who designed the garden city of new earswick,planner Raymond Unwin|architect Barry Parker|Raymond Unwin,1.0,1.0,False,"Raymond Unwin and Barry Parker were commissioned to produce an overall plan for the new ""garden"" village of New Earswick and the detailed designs for its first houses. They also designed the garden cities of Letchworth and Welwyn Garden City."
gemini-2.5-flash,30,0,what is the first step in the evolution of the eye,photoreceptor proteins that sense light|eyespots,1.0,1.0,False,"The first step in the evolution of the eye was the development of simple patches of photoreceptor cells that could detect the presence or absence of light, but not its direction [23]. These earliest predecessors of the eye were photoreceptor proteins that sense light, found even in unicellular organisms, called ""eyespots"" [1]. Eyespots can only sense ambient brightness, distinguishing light from dark, which is sufficient for photoperiodism and synchronizing circadian rhythms [1]. They are insufficient for"
gemini-2.5-flash,30,0,where is the tv show the curse of oak island filmed,Oak Island,1.0,1.0,False,"The TV show *The Curse of Oak Island* is filmed on Oak Island. Areas of interest on the island include the ""Money Pit"", Borehole 10-x, Smith's Cove, ""Nolan's Cross"", the ""Hatch"", the ""Watchtower"" and the ""Swamp""."
gemini-2.5-flash,30,0,where is gall bladder situated in human body,beneath the liver,1.0,1.0,False,"In humans, the pear-shaped gallbladder is situated in the upper right quadrant of the abdomen, beneath the liver. It lies in a shallow depression below the right lobe of the liver, specifically in the gallbladder fossa, which is found beneath the junction of hepatic segments IVB and V."
gemini-2.5-flash,30,0,who is the current director of the us mint,David J. Ryder|David Motl,1.0,1.0,False,"The position of Director of the United States Mint is currently vacant. Since January 20, 2017, David Motl has been serving as the Acting Principal Deputy Director, making him the senior career official at the Mint."
